"id_componente";"codigo";"nome";"ch_total";"equivalencia";"pre_requisito";"co_requisito"
"23848";"DOD0123";"CIRURGIA BUCO-MAXILO FACIAL II";"90";"( DOD0044 ) ";"( ( MOR0081 ) E ( DOD0107 ) E ( DOD0108 ) E ( DOD0109 ) E ( DOD0114 ) ) ";"( DOD0124 ) "
"23849";"DOD0124";"TRAUMATOLOGIA BUCO-MAXILAR-FACIAL";"60";"( DOD0045 ) ";"( ( MOR0081 ) E ( DOD0107 ) E ( DOD0108 ) E ( DOD0109 ) E ( DOD0114 ) ) ";"( ( DOD0123 ) ) "
"23850";"DBF0307";"FARMACOLOGIA BASICA";"30";"( DBF0306 ) ";"( ( MOR0203 ) ) ";""
"23851";"DMP0404";"IMUNOLOGIA BASICA";"45";"( DMP0339 ) ";"( ( MOR0203 ) ) ";""
"23852";"DBF0306";"FARMACOLOGIA BASICA";"60";"( DBF0307 ) ";"( ( MOR0203 ) ) ";""
"23853";"DMP0402";"PARASITOLOGIA";"90";"";"( ( MOR0203 ) ) ";""
"23854";"DMP0403";"MICROBIOLOGIA MEDICA";"90";"";"( ( MOR0203 ) ) ";""
"23855";"DSC0908";"ALTERNATIVAS EM CUIDADOS DE SAUDE I";"60";"";"( ( MOR0203 ) ) ";""
"23856";"MCI0304";"TECNICA OPERATORIA";"60";"( MCI0065.0 E MCI0065.1 ) OU ( MCI0065 ) ";"( ( MOR0203 ) ) ";""
"23857";"MCL0303";"INICIACAO AO EXAME CLINICO";"180";"( MCL0032 ) OU ( MCL0042 ) ";"( ( MOR0203 ) ) ";""
"23858";"MOR0305";"ANATOMIA TOPOGRAFICA E DESCRITIVA";"120";"";"( ( MOR0203 ) ) ";""
"23859";"NUT0302";"NUTRICAO APLICADA A SAUDE";"45";"";"( ( MOR0203 ) ) ";""
"23860";"MCL0408";"IMAGENOLOGIA";"60";"( MCL0025 ) ";"( ( MOR0305 ) ) ";""
"23861";"DMP0303";"PARASITOLOGIA";"30";"( DMP0103 ) ";"( ( DFS0034 ) E ( MOR0072 ) ) OU ( MOR0311 ) OU ( ( MOR0011 ) E ( DFS0039 ) ) ";""
"23862";"PAT0312";"PATOLOGIA II";"60";"( PAT0012 ) OU ( PAT0016 ) OU ( PAT1000 ) OU ( ( PAT1000.0 ) E ( PAT1000.1 ) ) ";"( MOR0311 E DFS0009 ) OU ( MOR0057 E DFS0053 ) OU ( MOR0311 E MOR0071 ) OU ( ( MOR0011 ) E ( DFS0039 ) ) ";""
"23863";"DMP0339";"IMUNOLOGIA BASICA";"60";"( DMP0404 ) ";"( ( MOR0311 E DFS0009 E DBQ0308 ) ) ";""
"23864";"MCL0308";"IMAGENOLOGIA";"60";"( MCL0408 ) OU ( MCL0033 ) OU ( MCL0033.0 E MCL0033.1 ) ";"( ( MOR0311 E DFS0009 E PAT0312 ) ) OU ( ( MOR0311 E MOR0071 E DFS0034 E MOR0072 ) ) OU ( ( MOR0311 ) E ( DFS0032 ) ) E ( PAT0312 ) OU ( ( PAT0312 ) E ( DFS0039 ) ) ";""
"23865";"MTR0626";"COMPORT DOS MATERIAIS A ALTAS PRESSOES E ALTAS TEMPERATURAS";"60";"( MTR0920 ) ";"( ( MTR0618 OU MEC0505 ) ) ";"( ( QUI0570 ) ) "
"23866";"MUS0002";"CANTO II";"60";"( MUS0102 ) ";"( ( MUS0001 ) OU ( MUS0101 ) ) ";""
"23867";"MUS0003";"CANTO III";"60";"( MUS0103 ) ";"( ( MUS0002 ) OU ( MUS0102 ) ) ";""
"23868";"MUS0004";"CANTO IV";"60";"( MUS0104 ) ";"( ( MUS0003 ) OU ( MUS0103 ) ) ";""
"23869";"MUS0005";"CANTO V";"60";"( MUS0105 ) ";"( ( MUS0004 ) OU ( MUS0104 ) ) ";""
"23870";"MUS0006";"CANTO VI";"60";"( MUS0106 ) ";"( ( MUS0005 ) OU ( MUS0105 ) ) ";""
"23871";"MUS0007";"CANTO VII";"60";"( MUS0107 ) ";"( ( MUS0006 ) OU ( MUS0106 ) ) ";""
"23872";"MUS0008";"CANTO VIII";"60";"( MUS0108 ) ";"( ( MUS0007 ) OU ( MUS0107 ) ) ";""
"23873";"MUS0010";"CONTRAPONTO II";"60";"";"( ( MUS0009 ) ) ";""
"23874";"MUS0012";"INSTRUMENTO II";"60";"( MUS0152 ) OU ( MUS0046 E MUS0065 ) ";"( ( MUS0011 ) OU ( MUS0151 ) ) ";""
"23875";"MUS0013";"INSTRUMENTO III";"60";"( MUS0153 ) OU ( MUS0047 E MUS0066 ) ";"( ( MUS0012 ) OU ( MUS0152 ) ) ";""
"23876";"MUS0014";"INSTRUMENTO IV";"60";"( MUS0154 ) OU ( MUS0048 E MUS0067 ) ";"( ( MUS0013 ) OU ( MUS0153 ) ) ";""
"23877";"MUS0015";"INSTRUMENTO V";"60";"( MUS0155 ) OU ( MUS0049 E MUS0068 ) ";"( ( MUS0014 ) OU ( MUS0154 ) ) ";""
"23878";"MUS0016";"INSTRUMENTO VI";"60";"( MUS0156 ) OU ( MUS0050 E MUS0069 ) ";"( ( MUS0015 ) OU ( MUS0155 ) ) ";""
"23879";"MUS0038";"TÓPICOS ESPECIAIS EM PERFORMANCE II";"30";"";"";""
"23880";"MUS0017";"INSTRUMENTO VII";"60";"( MUS0157 ) OU ( MUS0054 E MUS0070 ) ";"( ( MUS0016 ) OU ( MUS0156 ) ) ";""
"23881";"MUS0018";"INSTRUMENTO VIII";"60";"( MUS0158 ) OU ( MUS0055 E MUS0071 ) ";"( ( MUS0017 ) OU ( MUS0157 ) ) ";""
"23882";"MUS0022";"MUSICA DE CAMARA II";"60";"( MUS0202 ) OU ( MUS5033 E MUS5034 ) ";"";""
"23883";"MUS0023";"MUSICA DE CAMARA III";"60";"( MUS0203 ) OU ( MUS5035 E MUS5036 ) ";"";""
"23884";"MUS0024";"MUSICA DE CAMARA IV";"60";"( MUS0204 ) ";"";""
"23885";"MUS0033";"DICCAO LIRICA II";"30";"";"";""
"23886";"MUS0034";"DICCAO LIRICA III";"30";"";"";""
"23887";"MUS0036";"LABORATÓRIO DE ÓPERA II";"60";"";"";""
"23888";"MUS0040";"REGENCIA II";"90";"( MUS1208 ) OU ( ART0044 ) ";"( ( MUS0039 ) OU ( ART0043 ) ) ";""
"23889";"MUS0042";"PERCEPCAO MUSICAL II";"60";"( MUS0322 OU MUS2322 ) ";"( ( MUS0041 ) OU ( MUS2321 ) ) ";""
"23890";"MUS0043";"PERCEPCAO MUSICAL III";"60";"( MUS0323 OU MUS2323 ) ";"( ( MUS0042 ) OU ( MUS2322 ) ) ";""
"23891";"MUS0019";"TOPICOS ESPECIAIS EM PERCEPCAO";"30";"";"( MUS0044 ) ";""
"23892";"MUS0044";"PERCEPCAO MUSICAL IV";"60";"( MUS0324 ) OU ( MUS2324 ) ";"( ( MUS0043 ) OU ( MUS2323 ) OU ( MUS0323 ) ) ";""
"23893";"MUS0102";"CANTO 2";"60";"( MUS0152 ) OU ( MUS0002 ) ";"( ( MUS0101 ) ) ";""
"23894";"MUS0103";"CANTO 3";"60";"( MUS0153 ) OU ( MUS0003 ) ";"( ( MUS0102 ) ) ";""
"23895";"MUS0104";"CANTO 4";"60";"( MUS0154 ) OU ( MUS0004 ) ";"( ( MUS0103 ) ) ";""
"23896";"MUS0105";"CANTO 5";"60";"( MUS0155 ) OU ( MUS0005 ) OU ( MUS0060 ) ";"( ( MUS0104 ) ) ";""
"23897";"MUS0106";"CANTO 6";"60";"( MUS0156 ) OU ( MUS0006 ) ";"( ( MUS0105 ) ) ";""
"23898";"MUS0107";"CANTO 7";"60";"( MUS0157 ) OU ( MUS0007 ) OU ( MUS0062 ) ";"( ( MUS0106 ) ) ";""
"23899";"MUS0108";"CANTO 8";"60";"( MUS0158 ) OU ( MUS0008 ) OU ( MUS0063 ) ";"( ( MUS0107 ) ) ";""
"23900";"MUS0113";"FLAUTA 3";"60";"( MUS0153 ) ";"( ( MUS0112 ) ) ";""
"23901";"MUS0115";"FLAUTA 5";"60";"( MUS0155 ) ";"( ( MUS0112 ) ) ";""
"23902";"MUS0116";"FLAUTA 6";"60";"( MUS0156 ) ";"( ( MUS0113 ) E ( MUS0114 ) E ( MUS0115 ) ) ";""
"23903";"MUS0117";"FLAUTA 7";"60";"( MUS0157 ) ";"( ( MUS0116 ) ) ";""
"23904";"MUS0118";"FLAUTA 8";"60";"( MUS0158 ) ";"( ( MUS0117 ) ) ";""
"23905";"MUS0122";"PIANO 2";"60";"( MUS0152 ) ";"( ( MUS0121 ) ) ";""
"23906";"MUS0123";"PIANO 3";"60";"( MUS0152 ) ";"( ( MUS0121 ) ) ";""
"23907";"MUS0124";"PIANO 4";"60";"( MUS0154 ) ";"( ( MUS0121 ) ) ";""
"23908";"MUS0126";"PIANO 6";"60";"( MUS0156 ) ";"( ( MUS0122 ) E ( MUS0123 ) E ( MUS0124 ) E ( MUS0125 ) ) ";""
"23909";"MUS0127";"PIANO 7";"60";"( MUS0157 ) ";"( ( MUS0126 ) ) ";""
"23910";"MUS0128";"PIANO 8";"60";"( MUS0158 ) ";"( ( MUS0127 ) ) ";""
"23911";"MUS0132";"VIOLAO 2";"60";"( MUS0152 ) ";"( ( MUS0131 ) ) ";""
"23912";"MUS0133";"VIOLAO 3";"60";"( MUS0153 ) ";"( ( MUS0131 ) ) ";""
"23913";"MUS0134";"VIOLAO 4";"60";"( MUS0154 ) ";"( ( MUS0131 ) ) ";""
"23914";"MUS0135";"VIOLAO 5";"60";"( MUS0155 ) ";"( ( MUS0131 ) ) ";""
"23915";"MUS0136";"VIOLAO 6";"60";"( MUS0156 ) ";"( ( MUS0132 ) E ( MUS0133 ) E ( MUS0134 ) E ( MUS0135 ) ) ";""
"23916";"MUS0137";"VIOLAO 7";"60";"( MUS0157 ) ";"( ( MUS0136 ) ) ";""
"23917";"MUS0138";"VIOLAO 8";"60";"( MUS0158 ) ";"( ( MUS0137 ) ) ";""
"23918";"MUS0142";"VIOLINO 2";"60";"( MUS0152 ) ";"( ( MUS0141 ) ) ";""
"23919";"MUS0143";"VIOLINO 3";"60";"( MUS0153 ) ";"( ( MUS0142 ) ) ";""
"23920";"MUS0144";"VIOLINO 4";"60";"( MUS0154 ) ";"( ( MUS0143 ) ) ";""
"23921";"MUS0145";"VIOLINO 5";"60";"( MUS0155 ) ";"( ( MUS0144 ) ) ";""
"23922";"MUS0146";"VIOLINO 6";"60";"( MUS0156 ) ";"( ( MUS0145 ) ) ";""
"23923";"MUS0147";"VIOLINO 7";"60";"( MUS0157 ) ";"( ( MUS0146 ) ) ";""
"23924";"MUS0148";"VIOLINO 8";"60";"( MUS0158 ) ";"( ( MUS0147 ) ) ";""
"23925";"MUS0152";"INSTRUMENTO 2";"60";"( MUS0132 OU MUS0102 OU MUS0112 OU MUS0122 OU MUS0141 ) OU ( MUS0012 ) OU ( MUS0046 E MUS0065 ) ";"( ( MUS0151 ) ) ";""
"23926";"MUS0153";"INSTRUMENTO 3";"60";"( MUS0133 OU MUS0103 OU MUS0113 OU MUS0123 OU MUS0143 ) OU ( MUS0013 ) OU ( MUS0047 E MUS0066 ) ";"( ( MUS0151 ) ) ";""
"23927";"MUS0154";"INSTRUMENTO 4";"60";"( MUS0134 OU MUS0104 OU MUS0114 OU MUS0124 OU MUS0144 ) OU ( MUS0014 ) OU ( MUS0048 E MUS0067 ) ";"( ( MUS0151 ) ) ";""
"23928";"MUS0155";"INSTRUMENTO 5";"60";"( MUS0135 OU MUS0105 OU MUS0115 OU MUS0125 OU MUS0145 ) OU ( MUS0015 ) OU ( MUS0049 E MUS0068 ) ";"( ( MUS0151 ) ) ";""
"23929";"MUS0226";"ACOMPANHAMENTO I";"30";"";"( ( MUS0151 ) ) ";""
"23930";"MUS0156";"INSTRUMENTO 6";"60";"( MUS0136 OU MUS0106 OU MUS0116 OU MUS0126 OU MUS0146 ) OU ( MUS0016 ) OU ( MUS0050 E MUS0069 ) ";"( ( MUS0152 ) E ( MUS0153 ) E ( MUS0154 ) E ( MUS0155 ) ) ";""
"23931";"MUS0037";"TÓPICOS ESPECIAIS EM PERFORMANCE I";"30";"";"";""
"23932";"MUS0157";"INSTRUMENTO 7";"60";"( MUS0137 OU MUS0107 OU MUS0117 OU MUS0127 OU MUS0147 ) OU ( MUS0017 ) OU ( MUS0054 E MUS0070 ) ";"( ( MUS0156 ) ) ";""
"23933";"MUS0158";"INSTRUMENTO 8";"60";"( MUS0138 OU MUS0108 OU MUS0118 OU MUS0128 OU MUS0148 ) OU ( MUS0018 ) OU ( MUS0055 E MUS0071 ) ";"( ( MUS0157 ) ) ";""
"23934";"MUS0211";"CANTO COMPLEMENTAR 2";"15";"( MUS2211 ) ";"( ( MUS0210 ) ) ";""
"23935";"MUS0213";"FLAUTA COMPLEMENTAR 2";"15";"";"( ( MUS0212 ) ) ";""
"23936";"MUS0215";"PIANO COMPLEMENTAR 2";"15";"";"( ( MUS0214 ) ) ";""
"23937";"MUS0217";"VIOLAO COMPLEMENTAR 2";"15";"";"( ( MUS0216 ) ) ";""
"23938";"MUS0219";"VIOLINO COMPLEMENTAR 2";"15";"";"( ( MUS0218 ) ) ";""
"23939";"MUS0221";"CLARINETA COMPLEMENTAR 2";"15";"";"( ( MUS0220 ) ) ";""
"23940";"MUS0223";"PERCUSSAO COMPLEMENTAR 2";"15";"";"( ( MUS0222 ) ) ";""
"23941";"MUS0225";"CRAVO COMPLEMENTAR 2";"15";"";"( ( MUS0224 ) ) ";""
"23942";"MUS0232";"INSTRUMENTO COMPLEMENTAR 2";"15";"( MUS2232 ) ";"( ( MUS0231 ) ) ";""
"23943";"MUS0039";"REGENCIA I";"60";"( MUS1207 ) OU ( ART0043 ) ";"";""
"23944";"MUS0302";"HARMONIA II";"60";"";"( ( MUS0301 ) ) ";""
"23945";"MUS0303";"HARMONIA III";"60";"";"( ( MUS0302 ) ) ";""
"23946";"MUS0304";"HARMONIA IV";"60";"";"( ( MUS0303 ) ) ";""
"23947";"MUS0305";"HARMONIA V";"30";"( MUS2305 ) ";"( ( MUS0304 ) ) ";""
"23948";"MUS2305";"HARMONIA FUNCIONAL I";"60";"( MUS0305 ) ";"";""
"23949";"MUS0306";"HARMONIA 6";"30";"";"( ( MUS0305 ) ) ";""
"23950";"MUS0312";"ANALISE MUSICAL 2";"30";"( MUS2312 ) ";"( ( MUS0311 ) ) ";""
"23951";"MUS0313";"ANALISE MUSICAL III";"60";"";"( MUS0312 OU MUS2312 OU MUS2311 ) ";""
"23952";"MUS0314";"ANALISE MUSICAL IV";"60";"";"( MUS2311 ) OU ( MUS0313 ) ";""
"23953";"MUS0315";"TOPICOS ESPECIAIS EM ANALISE MUSICAL I";"60";"";"( ( MUS0314 ) ) ";""
"23954";"MUS0316";"TOPICOS ESPECIAIS EM ANALISE MUSICAL II";"60";"";"( ( MUS0314 ) ) ";""
"23955";"MUS0322";"PERCEPCAO MUSICAL 2";"45";"( MUS2322 ) OU ( MUS0042 ) ";"( ( MUS0321 ) ) ";""
"23956";"MUS0323";"PERCEPCAO MUSICAL 3";"45";"( MUS2323 ) OU ( MUS0043 ) ";"( ( MUS0322 ) ) ";""
"23957";"MUS0324";"PERCEPCAO MUSICAL 4";"45";"( MUS2324 ) OU ( MUS0044 ) ";"( ( MUS0323 ) ) ";""
"23958";"MUS0325";"PERCEPCAO MUSICAL 5";"45";"";"( ( MUS0324 ) ) ";""
"23959";"MUS0326";"PERCEPCAO MUSICAL 6";"45";"";"( ( MUS0325 ) ) ";""
"23960";"MUS0342";"OFICINA DE COMPOSICAO II";"60";"";"( ( MUS0341 ) ) ";""
"23961";"MUS0402";"SEMINARIO EM HISTORIA DA MUSICA 1";"30";"( MUS2402 ) ";"( ( MUS0401 ) ) ";""
"23962";"MUS0403";"SEMINARIO EM HISTORIA DA MUSICA 2";"30";"( MUS2403 ) ";"( ( MUS0401 ) ) ";""
"23963";"MUS0404";"SEMINARIO EM HISTORIA DA MUSICA 3";"30";"( MUS2404 ) ";"( ( MUS0401 ) ) ";""
"23964";"MUS0405";"SEMINARIO EM HISTORIA DA MUSICA 4";"30";"( MUS2405 ) ";"( ( MUS0401 ) ) ";""
"23965";"MUS0406";"SEMINARIO EM HISTORIA DA MUSICA 5";"30";"( MUS2406 ) ";"( ( MUS0401 ) ) ";""
"23966";"MUS0410";"MUSICA POPULAR BRASILEIRA II";"30";"( ART0007 ) ";"";""
"23967";"MUS0414";"SEMINARIO EM MUSICOLOGIA II";"30";"";"( ( MUS0413 ) ) ";""
"23968";"MUS0503";"ESTAGIO SUPERVISIONADO";"165";"";"( ( MUS0501 ) ) ";""
"23969";"MUS0605";"RECITAL SOLO";"225";"( MUS0996 ) ";"( ( MUS0601 ) E ( MUS0602 ) E ( MUS0603 ) ) ";""
"23970";"MUS0606";"RECITAL DE CAMARA";"225";"( MUS0997 ) ";"( ( MUS0601 ) E ( MUS0602 ) E ( MUS0603 ) ) ";""
"23971";"MUS0607";"RECITAL DE GRADUACAO";"225";"( MUS0998 ) ";"( ( MUS0604 ) E ( MUS0605 ) E ( MUS0606 ) ) ";""
"23972";"MUS1002";"PRATICA DE INSTRUMENTO HARMONICO II";"30";"";"( ( MUS1001 ) ) ";""
"23973";"MUS1003";"PRATICA DE INSTRUMENTO HARMONICO III";"30";"";"( ( MUS1002 ) ) ";""
"23974";"MUS1004";"PRATICA DE INSTRUMENTO HARMONICO IV";"30";"";"( ( MUS1003 ) ) ";""
"23975";"MUS1006";"PRATICA DE FLAUTA DOCE II";"30";"( ART0047 ) ";"( ( MUS1005 ) ) ";""
"23976";"MUS1208";"REGENCIA II";"90";"( MUS0040 ) ";"( ( MUS1207 ) ) ";""
"23977";"MUS1211";"CANTO COMPLEMENTAR II";"30";"";"( ( MUS1210 ) ) ";""
"23978";"MUS1232";"INSTRUMENTO COMPLEMENTAR II";"30";"";"( ( MUS1231 OU MUS0231 ) ) ";""
"23979";"MUS2003";"LINGUAGEM E ESTRUTURACAO MUSICAL III";"60";"( ART0037 OU MUS0043 OU MUS0323 OU MUS2323 ) ";"( ( MUS2002 ) ) ";""
"23980";"MUS2004";"LINGUAGEM E ESTRUTURACAO MUSICAL IV";"60";"( ART0038 OU MUS0044 OU MUS0324 OU MUS2324 ) ";"( ( MUS2003 ) ) ";""
"23981";"MUS2211";"CANTO COMPLEMENTAR II";"30";"( MUS0211 ) ";"( ( MUS2210 ) ) ";""
"23982";"MUS2232";"INSTRUMENTO COMPLEMENTAR II";"30";"( MUS1232 ) OU ( MUS0232 ) ";"( ( MUS2231 ) OU ( MUS1231 ) ) ";""
"23983";"MUS2306";"HARMONIA FUNCIONAL II";"60";"( MUS0306 ) ";"( ( MUS2305 ) ) ";""
"23984";"MUS2312";"ANALISE MUSICAL II";"60";"( MUS0312 ) ";"( ( MUS2311 ) ) ";""
"23985";"MUS2322";"PERCEPCAO MUSICAL II";"60";"( MUS0322 ) OU ( MUS0042 ) ";"( ( MUS2321 ) ) ";""
"23986";"MUS2323";"PERCEPCAO MUSICAL III";"60";"( MUS0323 ) OU ( MUS0043 ) ";"( ( MUS2322 ) ) ";""
"23987";"MUS2324";"PERCEPCAO MUSICAL IV";"60";"( MUS0324 ) OU ( MUS0044 ) ";"( ( MUS2323 ) ) ";""
"23988";"MUS2402";"SEMINARIO EM HISTORIA DA MUSICA I";"60";"( ART0039 ) OU ( MUS0402 ) ";"( ( MUS2401 ) ) ";""
"23989";"MUS2403";"SEMINARIO EM HISTORIA DA MUSICA II";"60";"( ART0040 ) OU ( MUS0403 ) ";"( ( MUS2401 ) ) ";""
"23990";"MUS2404";"SEMINÁRIO EM HISTÓRIA DA MÚSICA III";"60";"( MUS0404 ) ";"( ( MUS2401 ) ) ";""
"23991";"MUS2405";"SEMINARIO EM HISTORIA DA MUSICA IV";"60";"( MUS0405 ) ";"( ( MUS2401 ) ) ";""
"23992";"MUS2406";"SEMINARIO EM HISTORIA DA MUSICA V";"60";"( MUS0406 ) ";"( ( MUS2401 ) ) ";""
"23993";"NUT0005";"NUTRICAO NORMAL";"75";"";"( ( NUT0002 ) E ( NUT0004 ) ) ";""
"23994";"NUT0007";"NUTRICAO MATERNO-INFANTIL";"45";"";"( ( NUT0005 ) ) ";""
"23995";"NUT0010";"ADMINISTRACAO DOS SERVICOS DE ALIMENTACAO";"120";"";"( ( NUT0007 ) ) ";""
"23996";"NUT0009";"DIETOTERAPIA";"180";"";"( ( NUT0007 ) E ( PAT0011 ) ) ";""
"24000";"NUT0024";"DIETOTERAPIA I";"90";"";"( ( NUT0020 ) E ( NUT0021 ) E ( NUT0041 ) ) ";""
"24001";"NUT0026";"ADMINISTRACAO DOS SERVICOS DE ALIMENTACAO I";"60";"";"( ( NUT0021 ) E ( NUT0041 ) ) ";""
"24002";"NUT0023";"AVALIACAO NUTRICIONAL";"75";"( NUT0054 E NUT0049 ) ";"( ( NUT0022 OU NUT0066 ) ) ";""
"24003";"NUT0025";"DIETOTERAPIA II";"90";"";"( ( NUT0024 ) ) ";""
"24004";"NUT0027";"ADMINISTRCAO DOS SERVICOS DE ALIMENTACAO II";"60";"";"( ( NUT0026 ) ) ";""
"24005";"NUT0022";"NUTRICAO MATERNO INFANTIL";"60";"( NUT0066 ) ";"( ( NUT0041 ) ) ";""
"24006";"NUT0069";"ADMINISTRACAO DOS SERVICOS DE ALIMENTACAO";"150";"( NUT0050 ) ";"( ( NUT0060 ) OU ( NUT0056 ) E ( NUT0041 ) ) ";""
"24007";"NUT0064";"DIETOTERAPIA";"210";"( NUT0048 E NUT0016 ) ";"( ( NUT0066 ) E ( PAT0013 ) ) ";""
"24008";"NUT0068";"EDUCACAO NUTRICIONAL";"75";"( NUT0038 OU NUT0047 ) ";"( ( NUT0066 ) E ( PSI0001 ) E ( COM0001 ) ) ";""
"24009";"PAT0002";"PATOLOGIA ESPECIAL I";"30";"";"( ( PAT0001 ) ) ";""
"24010";"PAT0003";"PATOLOGIA ESPECIAL II";"30";"";"( ( PAT0001 ) ) ";""
"24011";"PAT0004";"PATOLOGIA ESPECIAL III";"30";"";"( ( PAT0001 ) ) ";""
"24012";"PAT0005";"PATOLOGIA ESPECIAL IV";"30";"";"( ( PAT0001 ) ) ";""
"24013";"DMI0002";"TRAUMATOLOGIA";"90";"";"( ( PAT0001 ) E ( MCI0001 ) ) ";""
"24014";"MCI0101";"ORTOPEDIA";"90";"";"( ( PAT0001 ) E ( MCI0001 ) ) ";""
"24015";"PAT0006";"MEDICINA LEGAL E DEONTOLOGIA";"60";"";"( ( PAT0002 ) E ( PAT0003 ) E ( PAT0004 ) E ( PAT0005 ) ) ";""
"24017";"PAT0011";"FISIOPATOLOGIA DA NUTRICAO";"120";"";"( ( PAT0009 ) ) ";""
"24018";"PAT0013";"FISIOPATOLOGIA DA NUTRICAO";"60";"( NUT0048 E NUT0016 ) ";"( ( PAT0010 OU PAT0009 ) ) ";""
"24019";"NUT0008";"AVALIACAO NUTRICIONAL";"60";"";"( ( PAT0011 ) ) ";""
"24020";"DMI0011";"CLINICA MEDICA IV";"75";"";"( ( PAT0012 ) ) ";""
"24021";"DMI0016";"NEUROLOGIA II";"45";"";"( ( PAT0012 ) ) ";""
"24022";"MCI0110";"MEDICINA ESPECIALIZADA";"60";"";"( ( PAT0012 ) ) ";""
"24023";"MCL0012";"CLINICA MEDICA V";"45";"";"( ( PAT0012 ) ) ";""
"24024";"DOD0001";"PATOLOGIA ORAL";"105";"";"( ( PAT0014 ) E ( DBF0202 ) E ( DFS0023 ) E ( DMP0001 ) E ( DBF0202 ) ) ";""
"24025";"ACT0038";"CITOLOGIA CLINICA";"90";"";"( ( PAT0022 ) OU ( TFA0039 ) ) ";""
"24026";"PAT0910";"CORRELACAO ANATOMO - CLINICA I";"45";"";"( ( PAT0401 ) ) ";""
"24027";"PAT0911";"CORRELACAO ANATOMO - CLINICA II";"30";"";"( ( PAT0401 ) ) ";""
"24028";"PAT0912";"CORRELACAO ANATOMO - CLINICA III";"30";"";"( ( PAT0401 ) ) ";""
"24031";"CIV0022";"ENGENHARIA ECONOMICA";"45";"( CIV0324 ) OU ( DEQ0322 ) OU ( PRO0207 ) ";"( ( PRO0202 ) ) ";""
"24032";"DEQ0109";"PLANEJAMENTO E PROJETO NA INDUSTRIA QUIMICA";"60";"";"( ( PRO0202 ) ) ";""
"24033";"PRO0206";"CUSTOS DE PRODUCAO INDUSTRIAL";"60";"";"( ( PRO0202 ) ) ";""
"24034";"PRO0201";"PLANEJAMENTO E CONTROLE DA PRODUCAO";"60";"( PRO0209 ) ";"( ( PRO0202 E ELE0048 ) ) OU ( MTR0301 ) OU ( DEQ0600 ) ";""
"24035";"PRO0205";"INTRODUCAO A PESQUISA OPERACIONAL";"60";"( PRO0214 ) ";"( ( PRO0202 E ELE0048 ) ) ";""
"24036";"MEQ0047";"TEMPOS E MOVIMENTOS";"45";"";"( ( PRO0202 OU MAT0045 ) ) ";""
"24037";"PRO0203";"MANUTENCAO INDUSTRIAL";"60";"";"( ( PRO0208 ) ) ";""
"24038";"PRO0214";"PESQUISA OPERACIONAL";"45";"( PRO0205 ) ";"( PRO0209 OU DET0137 ) ";""
"24039";"PRO0332";"ENGENHARIA ECONOMICA";"60";"( PRO1305 ) ";"";"( ( PRO0331 ) ) "
"24040";"PRO0334";"CONTABILIDADE EMPRESARIAL";"60";"( CON0002 OU PRO1303 ) ";"( ( PRO0331 ) ) ";""
"24041";"PRO0333";"PROJETOS DE EMPREENDIMENTO";"90";"";"";"( ( PRO0332 ) ) "
"24042";"PRO0497";"TOPICOS AVANCADOS EM PROJETOS DE EMPREENDIMENTO";"60";"";"( ( PRO0333 ) ) ";""
"24043";"PRO0346";"AVALIACAO ECONOMICA DE PROJETOS DE PETROLEO E GAS";"60";"";"( ( PRO0333 ) E ( PRO0339 ) ) ";"( ( PRO0334 ) ) "
"24044";"PRO0435";"CUSTEIO BASEADO EM ATIVIDADES";"30";"";"( ( PRO0335 ) ) ";""
"24045";"PRO0341";"GESTAO DA ENERGIA";"60";"";"( ( PRO0339 ) ) ";""
"24046";"PRO0480";"PROJETO DE SISTEMAS DE PRODUCAO";"60";"";"";"( ( PRO0350 ) E ( PRO0360 ) E ( PRO0411 ) E ( PRO0452 ) E ( PRO0457 ) E ( PRO0410 ) ) "
"24047";"PRO0360";"HIGIENE E SEGURANCA DO TRABALHO";"60";"( CIV0348 ) OU ( PRO1504 ) ";"( TEX0100 ) OU ( PRO1503 ) OU ( DEQ0600 ) OU ( MTR0301 ) ";"( PRO0350 ) "
"24048";"PRO0492";"TOPICOS AVANCADOS EM ENGENHARIA DO TRABALHO";"60";"";"( ( PRO0360 ) ) ";""
"24049";"PRO0461";"GESTAO DA PRODUCAO APLICADA 1";"60";"";"( ( PRO0360 ) E ( PRO0411 ) E ( PRO0453 ) E ( PRO0457 ) E ( PRO0458 ) E ( PRO0460 ) ) ";""
"24050";"PRO0462";"GESTAO DA PRODUCAO APLICADA 2";"60";"";"( ( PRO0360 ) E ( PRO0411 ) E ( PRO0453 ) E ( PRO0457 ) E ( PRO0458 ) E ( PRO0460 ) ) ";""
"24051";"PRO0464";"GESTAO DA PRODUCAO APLICADA 4";"60";"";"( ( PRO0360 ) E ( PRO0411 ) E ( PRO0453 ) E ( PRO0457 ) E ( PRO0458 ) E ( PRO0460 ) ) ";""
"24052";"PRO0465";"GESTAO DA PRODUCAO APLICADA 5";"60";"";"( ( PRO0360 ) E ( PRO0411 ) E ( PRO0453 ) E ( PRO0457 ) E ( PRO0458 ) E ( PRO0460 ) ) ";""
"24053";"PRO0463";"GESTAO DA PRODUCAO APLICADA 3";"60";"";"( ( PRO0360 ) E ( PRO0411 ) E ( PRO0455 ) E ( PRO0457 ) E ( PRO0458 ) E ( PRO0460 ) ) ";""
